                
1     1 200,9889
2     2 201,0000
3     3 200,9966
4     4 202,9999
5     5 200,9978
6     6 200,7799
7     7 200,9948
8     8 201,0000
9     9 199,9996
10   10 201,0000
11   11 200,9963
12   12 200,9972
13   13 200,9991
14   14 199,9928
15   15 200,9941
16   16 200,7769
17   17 200,9837
18   18 201,0000
19   19 199,9771
20   20 201,9988
21   21 200,9952
22   22 200,9980
23   23 200,6258
24   24 200,9985
25   25 200,9983
26   26 201,0000
27   27 200,9961
28   28 199,9998
29   29 200,9980
30   30 201,0000
31   31 200,9953
32   32 200,9983
33   33 201,9991
34   34 198,9989
35   35 200,9969
36   36 200,9967
37   37 200,7621
38   38 200,9973
39   39 200,9935
40   40 201,0000
41   41 200,9992
42   42 200,9826
43   43 199,9769
44   44 197,4661
45   45 201,0000
46   46 201,9968
47   47 201,0000
48   48 201,9987
49   49 202,0000
50   50 201,9854
51   51 200,9985
52   52 201,0000
53   53 200,9792
54   54 201,0000
55   55 200,9999
56   56 200,9999
57   57 201,0000
58   58 201,0000
59   59 201,0000
60   60 200,7740
61   61 200,9898
62   62 200,7818
63   63 199,9890
64   64 201,0000
65   65 200,9990
66   66 201,0000
67   67 201,0000
68   68 200,9999
69   69 200,9856
70   70 200,9991
71   71 200,9977
72   72 201,0000
73   73 199,9868
74   74 201,0000
75   75 199,9999
76   76 201,0000
77   77 200,9963
78   78 201,0000
79   79 200,9840
80   80 200,9977
81   81 200,9999
82   82 200,9999
83   83 200,9981
84   84 200,9999
85   85 201,0000
86   86 200,9975
87   87 200,9885
88   88 202,0000
89   89 201,0000
90   90 200,9992
91   91 201,9995
92   92 201,0000
93   93 201,9964
94   94 200,0000
95   95 200,9998
96   96 200,9967
97   97 200,9997
98   98 200,9953
99   99 200,9800
100 100 201,9981
101 101 201,0000
102 102 200,9933
103 103 200,9927
104 104 200,9964
105 105 200,9987
106 106 200,9991
107 107 201,0000
108 108 200,9942
109 109 200,9995
110 110 200,9997
111 111 200,6579
112 112 200,9962
113 113 201,9943
114 114 200,9980
115 115 199,9622
116 116 201,9989
117 117 201,7764
118 118 201,0000
119 119 200,9989
120 120 199,9997
121 121 200,9871
122 122 200,9997
123 123 202,7225
124 124 201,0000
125 125 201,0000
126 126 200,9994
127 127 198,9999
128 128 200,9995
129 129 200,0000
130 130 200,0000
131 131 200,9858
132 132 201,0000
133 133 200,9998
134 134 201,9976
135 135 200,9999
136 136 201,0000
137 137 201,9985
138 138 200,9972
139 139 199,9994
140 140 201,9935
141 141 200,9747
142 142 200,9985
143 143 200,9846
144 144 202,0000
145 145 200,9998
146 146 201,9995
147 147 200,9988
148 148 199,9993
149 149 201,0000
150 150 200,9965
151 151 200,9953
152 152 200,9977
153 153 200,9981
154 154 199,9999
155 155 200,9997
156 156 200,9984
157 157 200,9877
158 158 201,9982
159 159 200,9991
160 160 200,9984
161 161 200,9954
162 162 200,9997
163 163 199,9920
164 164 201,0000
165 165 200,9926
166 166 198,5650
167 167 201,0000
168 168 200,9948
169 169 200,9929
170 170 200,9947
171 171 201,0000
172 172 201,0000
173 173 199,9970
174 174 200,9922
175 175 201,7752
176 176 200,9959
177 177 200,9980
178 178 200,9950
179 179 200,9938
180 180 199,9788
181 181 201,0000
182 182 200,9466
183 183 200,9991
184 184 200,9988
185 185 200,9985
186 186 200,9902
187 187 200,9950
188 188 200,9998
189 189 200,7525
190 190 201,0000
191 191 201,0000
192 192 200,9984
193 193 200,9870
194 194 201,0000
195 195 200,9980
196 196 200,9957
197 197 200,9990
198 198 200,9986
199 199 201,9854
200 200 200,9967
201 201 201,0000
202 202 200,9899
203 203 200,9999
204 204 199,9997
205 205 200,9925
206 206 200,9793
207 207 201,9961
208 208 201,9992
209 209 201,9975
210 210 200,0000
211 211 200,9913
212 212 200,5226
213 213 200,9973
214 214 200,7072
215 215 200,9974
216 216 200,9984
217 217 200,9943
218 218 200,9980
219 219 201,0000
220 220 200,9997
221 221 200,9999
222 222 201,9990
223 223 200,9919
224 224 201,0000
225 225 201,0000
226 226 201,0000
227 227 200,9983
228 228 200,9971
229 229 200,9889
230 230 202,0000
231 231 200,9973
232 232 200,9979
233 233 200,9972
234 234 200,9980
235 235 200,9992
236 236 200,9988
237 237 201,0000
238 238 201,0000
239 239 200,9989
240 240 200,9882
241 241 200,9958
242 242 200,9725
243 243 199,9997
244 244 201,0000
245 245 201,0000
246 246 200,9788
247 247 200,9986
248 248 200,9977
249 249 200,9994
250 250 200,9969
251 251 199,9993
252 252 200,9992
253 253 201,0000
254 254 200,9996
255 255 198,9965
256 256 201,9908
257 257 200,9724
258 258 200,9996
259 259 201,0000
260 260 200,9999
261 261 200,9999
262 262 200,9999
263 263 200,0000
264 264 200,9996
265 265 201,0000
266 266 199,0000
267 267 198,9989
268 268 201,0000
269 269 201,0000
270 270 201,0000
271 271 199,9974
272 272 200,9975
273 273 201,0000
274 274 200,9981
275 275 199,9846
276 276 199,9896
277 277 200,9976
278 278 200,9922
279 279 200,7671
280 280 200,9997
281 281 200,9986
282 282 200,9909
283 283 200,9993
284 284 200,9909
285 285 200,9934
286 286 201,0000
287 287 201,9975
288 288 201,0000
289 289 200,9976
290 290 199,9999
291 291 198,9197
292 292 199,9999
293 293 200,7305
294 294 199,9993
295 295 199,9989
296 296 200,9983
297 297 200,0000
298 298 201,0000
299 299 200,9881
300 300 200,9999
301 301 200,9946
302 302 200,9934
303 303 200,9978
304 304 200,9994
305 305 200,9999
306 306 201,0000
307 307 200,9965
308 308 200,9995
309 309 201,0000
310 310 200,9930
311 311 200,9879
312 312 200,9878
313 313 201,9705
314 314 200,9940
315 315 201,0000
316 316 200,9903
317 317 200,9966
318 318 200,9943
319 319 201,9999
320 320 200,9925
321 321 200,9993
322 322 200,9996
323 323 200,9977
324 324 199,9994
325 325 203,0000
326 326 200,6103
327 327 200,0000
328 328 201,0000
329 329 200,9944
330 330 200,9922
331 331 200,9930
332 332 200,9909
333 333 200,9963
334 334 201,0000
335 335 200,9990
336 336 200,9807
337 337 202,0000
338 338 200,9943
339 339 200,9999
340 340 198,9997
341 341 200,9982
342 342 201,0000
343 343 200,8351
344 344 200,9983
345 345 200,9961
346 346 202,0000
347 347 200,0000
348 348 200,0000
349 349 200,9991
350 350 201,0000
351 351 200,9999
352 352 201,0000
353 353 199,9952
354 354 200,9992
355 355 200,9949
356 356 199,9977
357 357 198,9996
358 358 200,9686
359 359 200,9978
360 360 200,9801
361 361 199,9997
362 362 200,9982
363 363 201,0000
364 364 200,9930
365 365 201,0000
366 366 200,9974
367 367 201,0000
368 368 200,9999
369 369 200,6413
370 370 200,9941
371 371 202,9915
372 372 200,9951
373 373 200,9995
374 374 200,9922
375 375 200,9968
376 376 200,9991
377 377 200,9973
378 378 200,9925
379 379 200,9985
380 380 200,9964
381 381 200,9956
382 382 200,9977
383 383 201,0000
384 384 200,9994
385 385 200,9994
386 386 201,0000
387 387 200,9935
388 388 202,0000
389 389 200,9931
390 390 200,9985
391 391 200,9959
392 392 199,9998
393 393 201,0000
394 394 200,9974
395 395 200,9939
396 396 201,0000
397 397 201,0000
398 398 200,9986
399 399 200,9925
400 400 199,9995
