                
311 311 200,1377
312 312 200,0028
313 313 200,0002
314 314 204,0041
315 315 196,0040
316 316 200,0074
317 317 200,0019
318 318 199,0003
319 319 201,0000
320 320 211,0013
321 321 200,0006
322 322 200,0000
323 323 200,0190
324 324 200,0002
325 325 202,0027
326 326 198,0000
327 327 200,0020
328 328 199,0000
329 329 201,0000
330 330 200,0000
331 331 203,0000
332 332 200,0030
333 333 191,0014
334 334 200,0013
335 335 198,0000
336 336 200,0000
337 337 201,0090
338 338 200,0046
339 339 200,0022
340 340 200,0000
341 341 200,0086
342 342 200,0000
343 343 199,0020
344 344 199,0000
345 345 200,0000
346 346 209,0024
347 347 198,0111
348 348 209,0051
349 349 200,0000
350 350 201,0048
351 351 200,0000
352 352 202,0057
353 353 202,0072
354 354 200,0132
355 355 200,0000
356 356 200,0088
357 357 199,0021
358 358 204,0000
359 359 190,0022
360 360 198,0010
361 361 199,0001
362 362 201,0078
363 363 198,0000
364 364 200,0013
365 365 199,0025
366 366 197,0001
367 367 198,0014
368 368 202,0012
369 369 220,0000
370 370 198,0003
371 371 202,0039
372 372 200,0000
373 373 200,0001
374 374 201,0000
375 375 202,0002
376 376 200,0056
377 377 200,0027
378 378 200,0020
379 379 200,2567
380 380 201,0115
381 381 199,0156
382 382 201,0005
383 383 207,0002
384 384 198,0079
385 385 200,0008
386 386 198,0001
387 387 195,0032
388 388 201,0000
389 389 198,0000
390 390 200,0307
391 391 199,0001
392 392 200,0052
393 393 200,0000
394 394 200,0008
395 395 201,1274
396 396 203,0042
397 397 200,0001
398 398 199,0041
399 399 195,0006
400 400 200,0000
