                
1     1 200,9963
2     2 200,9982
3     3 200,9975
4     4 199,9998
5     5 199,9999
6     6 200,9957
7     7 200,9980
8     8 201,0000
9     9 200,9961
10   10 202,9947
11   11 200,9977
12   12 197,9999
13   13 200,9986
14   14 200,9808
15   15 200,9926
16   16 199,9999
17   17 200,9990
18   18 200,9986
19   19 200,9876
20   20 200,9988
21   21 200,9972
22   22 200,9982
23   23 200,9999
24   24 200,9958
25   25 200,9883
26   26 200,9985
27   27 200,9999
28   28 200,9947
29   29 201,0000
30   30 201,0001
31   31 200,9930
32   32 200,9865
33   33 200,9992
34   34 201,0000
35   35 203,9999
36   36 200,9999
37   37 202,9974
38   38 201,0000
39   39 201,9979
40   40 201,9992
41   41 200,8380
42   42 200,9957
43   43 200,0000
44   44 200,9877
45   45 200,9842
46   46 200,9926
47   47 200,9957
48   48 200,9972
49   49 201,0000
50   50 202,9904
51   51 201,9869
52   52 201,0000
53   53 200,9923
54   54 202,0000
55   55 200,0000
56   56 201,9984
57   57 200,9964
58   58 201,9935
59   59 200,9974
60   60 199,9999
61   61 199,9992
62   62 200,9985
63   63 201,0000
64   64 200,9894
65   65 200,9985
66   66 199,9995
67   67 200,9982
68   68 200,9986
69   69 200,9926
70   70 201,9935
71   71 200,9974
72   72 200,9965
73   73 200,9864
74   74 202,0004
75   75 201,0000
76   76 202,0000
77   77 201,8126
78   78 201,9936
79   79 201,0000
80   80 200,9923
81   81 201,0000
82   82 201,0000
83   83 201,9982
84   84 200,9957
85   85 201,0000
86   86 200,9998
87   87 201,9971
88   88 200,9962
89   89 203,0000
90   90 200,9950
91   91 200,9983
92   92 200,9974
93   93 200,9998
94   94 202,0000
95   95 201,9997
96   96 199,9999
97   97 200,9991
98   98 200,0000
99   99 204,9937
100 100 199,9995
101 101 200,9969
102 102 200,9984
103 103 200,9876
104 104 199,9998
105 105 200,9994
106 106 199,9999
107 107 200,9998
108 108 200,9967
109 109 200,9966
110 110 200,9999
111 111 202,9946
112 112 200,9976
113 113 202,9897
114 114 200,9956
115 115 201,0000
116 116 200,0000
117 117 201,0015
118 118 201,0000
119 119 200,9987
120 120 199,0000
121 121 200,9958
122 122 200,9963
123 123 200,9976
124 124 201,9965
125 125 195,9991
126 126 201,0000
127 127 202,0000
128 128 200,9993
129 129 200,9999
130 130 198,0000
131 131 201,0000
132 132 201,9939
133 133 201,9986
134 134 200,9998
135 135 200,9908
136 136 204,0000
137 137 200,9878
138 138 201,9916
139 139 197,9993
140 140 200,9989
141 141 200,9995
142 142 201,0000
143 143 200,9963
144 144 200,9932
145 145 201,0000
146 146 200,9999
147 147 200,0000
148 148 200,9949
149 149 201,9986
150 150 201,0000
151 151 200,9977
152 152 199,9999
153 153 200,0000
154 154 201,0000
155 155 202,0000
156 156 200,9923
157 157 201,0000
158 158 202,9999
159 159 196,9999
160 160 201,9886
161 161 200,9957
162 162 202,0000
163 163 201,9996
164 164 201,0000
165 165 201,9999
166 166 201,0000
167 167 201,9999
168 168 200,9999
169 169 200,9990
170 170 200,9952
171 171 200,9995
172 172 200,9990
173 173 200,0000
174 174 200,9932
175 175 200,9991
176 176 200,9975
177 177 201,0000
178 178 199,9972
179 179 201,0000
180 180 200,0000
181 181 201,0000
182 182 200,9973
183 183 201,0000
184 184 202,9975
185 185 200,9982
186 186 201,0000
187 187 200,0000
188 188 200,9782
189 189 199,9977
190 190 203,9983
191 191 201,0000
192 192 200,9922
193 193 200,9662
194 194 201,9991
195 195 200,9999
196 196 200,9979
197 197 201,0000
198 198 200,9971
199 199 200,9971
200 200 201,9967
201 201 200,9979
202 202 201,9970
203 203 200,9975
204 204 200,7240
205 205 199,9999
206 206 200,0000
207 207 199,9999
