                
311 311 199,0006
312 312 200,0000
313 313 202,9978
314 314 200,9994
315 315 201,0000
316 316 197,9999
317 317 202,9998
318 318 200,9976
319 319 201,0000
320 320 203,0000
321 321 198,0000
322 322 201,9986
323 323 200,9952
324 324 201,9995
325 325 201,9997
326 326 201,9789
327 327 201,9975
328 328 200,9985
329 329 200,9954
330 330 201,0000
331 331 202,9969
332 332 202,0000
333 333 200,9996
334 334 201,9981
335 335 201,0000
336 336 201,9993
337 337 201,9948
338 338 196,9948
339 339 200,9970
340 340 203,0000
341 341 200,9987
342 342 200,9931
343 343 198,9997
344 344 200,9989
345 345 200,9978
346 346 202,9945
347 347 201,0000
348 348 200,9970
349 349 204,0000
350 350 203,9829
351 351 201,9947
352 352 199,9966
353 353 200,9993
354 354 201,9970
355 355 202,0000
356 356 201,9968
357 357 200,9997
358 358 200,9950
359 359 204,0000
360 360 200,9979
361 361 200,9991
362 362 201,0000
363 363 201,9944
364 364 201,9990
365 365 200,9967
366 366 199,9997
367 367 200,9992
368 368 203,0000
369 369 201,0000
370 370 203,9893
371 371 201,0000
372 372 199,9999
373 373 200,9994
374 374 201,0000
375 375 200,9999
376 376 202,9931
377 377 201,9707
378 378 200,9964
379 379 200,9999
380 380 200,9995
381 381 195,9997
382 382 200,9999
383 383 200,9999
384 384 203,9999
385 385 204,0000
386 386 200,9999
387 387 200,9969
388 388 199,9990
389 389 200,9951
390 390 201,0000
391 391 200,9971
392 392 201,0000
393 393 201,9986
394 394 201,0000
395 395 201,0000
396 396 200,9929
397 397 201,9990
398 398 199,0000
399 399 199,9964
400 400 200,9736
